MMSI,STATUS,STATION_ID,SPEED,LON,LAT,COURSE,HEADING,ROT,2013-07-01 17:43:00
311040700,0,1669,153,32.62443,34.56979,283,282,NULL,2013-07-01 17:13:00
311040700,0,1670,154,32.61889,34.57086,283,282,NULL,2013-07-01 17:41:00
247039300,0,1671,162,18.28613,40.5126,142,143,NULL,2013-07-01 17:42:00
311040700,0,1672,155,32.60259,34.57409,283,282,NULL,2013-07-01 17:39:00
247039300,0,1674,161,18.3017,40.49678,143,143,NULL,2013-07-01 17:35:00
311040700,0,1677,156,32.58998,34.57661,283,282,NULL,2013-07-01 17:33:00
247039300,0,1678,161,18.30593,40.49249,143,143,NULL,2013-07-01 17:37:00
311040700,0,1679,156,32.58481,34.57767,283,282,NULL,2013-07-01 17:40:00
247039300,0,1680,161,18.31122,40.48707,143,143,NULL,2013-07-01 17:34:00
311040700,0,1682,156,32.57253,34.58013,283,283,NULL,2013-07-01 17:38:00
311040700,0,1683,157,32.56077,34.58254,284,283,NULL,2013-07-01 17:41:00
247039300,0,1684,160,18.32665,40.47125,143,143,NULL,2013-07-01 17:43:00
311040700,0,1685,157,32.55512,34.58372,284,283,NULL,2013-07-01 17:44:00
311040700,0,1686,157,32.54895,34.58502,284,282,NULL,2013-07-01 17:41:00
311040700,0,1687,158,32.54277,34.58629,284,283,NULL,2013-07-01 15:55:00
247039300,0,1688,160,18.33745,40.46008,143,143,NULL,2013-07-01 17:38:00
311040700,0,1690,158,32.5371,34.58748,284,283,NULL,2013-07-01 17:42:00
311040700,0,1692,158,32.53143,34.58869,284,282,NULL,2013-07-01 17:37:00
247039300,0,1693,161,18.34543,40.4518,143,143,NULL,2013-07-01 17:36:00
311040700,0,1694,158,32.52577,34.58987,283,282,NULL,2013-07-01 17:43:00
311040700,0,1695,158,32.52009,34.59106,284,283,NULL,2013-07-01 15:09:00
247039300,0,1696,161,18.35617,40.44058,143,143,NULL,2013-07-01 17:31:00
311040700,0,1697,158,32.50832,34.59357,284,283,NULL,2013-07-01 17:39:00
311040700,0,1698,158,32.50255,34.59482,284,282,NULL,2013-07-01 17:42:00
247039300,0,1699,161,18.36987,40.42617,144,143,NULL,2013-07-01 17:42:00
311040700,0,1700,159,32.49117,34.59727,284,283,NULL,2013-07-01 17:43:00
311040700,0,1701,159,32.48547,34.59851,284,283,NULL,2013-07-01 17:35:00
311040700,0,1702,160,32.47975,34.59974,284,283,NULL,2013-07-01 17:44:00
311040700,0,1703,160,32.4621,34.60366,285,283,NULL,2013-07-01 17:36:00
311040700,0,1704,160,32.45689,34.60483,285,283,NULL,2013-07-01 17:44:00
311040700,0,1705,161,32.4516,34.60603,285,283,NULL,2013-07-01 17:43:00
311040700,0,1706,161,32.44636,34.60721,285,283,NULL,2013-07-01 17:38:00
311040700,0,1707,161,32.4406,34.60852,285,283,NULL,2013-07-01 17:39:00
311040700,0,1708,161,32.43432,34.60995,285,283,NULL,2013-07-01 17:44:00
311040700,0,1709,162,32.4281,34.61138,285,283,NULL,2013-07-01 17:14:00
311040700,0,1710,163,32.41643,34.61408,285,283,NULL,2013-07-01 17:19:00
311040700,0,1711,163,32.41064,34.61543,285,282,NULL,2013-07-01 17:39:00
311040700,0,1712,163,32.40483,34.6168,285,282,NULL,2013-07-01 17:40:00
311040700,0,1713,163,32.39279,34.61963,285,283,NULL,2013-07-01 17:43:00
311040700,0,1715,164,32.38688,34.62103,286,283,NULL,2013-07-01 16:33:00
311040700,0,1716,164,32.38112,34.62241,286,283,NULL,2013-07-01 17:35:00
311040700,0,1717,164,32.37525,34.6238,286,283,NULL,2013-07-01 15:37:00
311040700,0,1718,165,32.35699,34.62819,286,282,NULL,2013-07-01 17:40:00
311040700,0,1719,166,32.35065,34.62971,286,282,NULL,2013-07-01 17:34:00
311040700,0,1720,166,32.33884,34.63253,286,282,NULL,2013-07-01 17:35:00
311040700,0,1721,166,32.32747,34.63523,286,283,NULL,2013-07-01 17:31:00
311040700,0,1722,166,32.32157,34.63661,285,283,NULL,2013-07-01 17:42:00
311040700,0,1723,165,32.31563,34.63787,283,282,NULL,2013-07-01 17:44:00
311040700,0,1724,163,32.30974,34.63908,284,283,NULL,2013-07-01 17:37:00
311040700,0,1725,160,32.29815,34.64147,283,283,NULL,2013-07-01 17:36:00
311040700,0,1726,160,32.29229,34.64265,283,282,NULL,2013-07-01 17:41:00
311040700,0,1727,157,32.05481,34.68886,283,282,NULL,2013-07-01 17:41:00
311040700,0,1728,160,32.28609,34.64389,283,283,NULL,2013-07-01 17:36:00
311040700,0,1729,160,32.28031,34.64506,283,283,NULL,2013-07-01 17:40:00
311040700,0,1730,160,32.27411,34.64633,283,282,NULL,2013-07-01 17:41:00
311040700,0,1731,160,32.26824,34.64749,283,282,NULL,2013-07-01 17:36:00
311040700,0,1732,159,32.25678,34.64974,283,283,NULL,2013-07-01 17:34:00
311040700,0,1734,158,32.251,34.65092,283,282,NULL,2013-07-01 17:37:00
311040700,0,1735,158,32.24021,34.65313,284,283,NULL,2013-07-01 17:35:00
311040700,0,1736,158,32.22989,34.65531,284,282,NULL,2013-07-01 17:36:00
311040700,0,1737,159,32.22462,34.65643,284,283,NULL,2013-07-01 17:42:00
311040700,0,1738,159,32.21943,34.65752,284,282,NULL,2013-07-01 17:38:00
311040700,0,1739,160,32.21369,34.6587,283,283,NULL,2013-07-01 17:44:00
311040700,0,1740,160,32.20686,34.66006,283,283,NULL,2013-07-01 15:02:00
311040700,0,1741,160,32.20055,34.66129,283,283,NULL,2013-07-01 17:42:00
311040700,0,1742,160,32.18846,34.66361,282,282,NULL,2013-07-01 17:35:00
311040700,0,1743,159,32.17647,34.66578,282,283,NULL,2013-07-01 17:42:00
311040700,0,1744,158,32.17066,34.66685,282,282,NULL,2013-07-01 13:43:00
311040700,0,1745,158,32.16496,34.66789,282,283,NULL,2013-07-01 17:42:00
311040700,0,1746,157,32.15873,34.66903,282,283,NULL,2013-07-01 17:41:00
311040700,0,1747,157,32.15304,34.67008,282,283,NULL,2013-07-01 17:42:00
311040700,0,1748,157,32.12983,34.67441,283,283,NULL,2013-07-01 17:43:00
311040700,0,1749,157,32.12467,34.6754,282,282,NULL,2013-07-01 17:35:00
311040700,0,1752,157,32.11799,34.67668,282,282,NULL,2013-07-01 17:42:00
311040700,0,1755,157,32.10668,34.67884,283,282,NULL,2013-07-01 17:37:00
311040700,0,1756,156,32.08924,34.68221,283,282,NULL,2013-07-01 16:23:00
311040700,0,1757,157,32.08314,34.6834,283,283,NULL,2013-07-01 17:39:00
311040700,0,1758,157,32.06672,34.68653,283,283,NULL,2013-07-01 17:35:00
311040700,0,1759,157,32.06099,34.68766,283,283,NULL,2013-07-01 17:41:00
311040700,0,1760,157,32.04814,34.69017,283,282,NULL,2013-07-01 17:37:00
311040700,0,1761,157,32.04205,34.69135,283,283,NULL,2013-07-01 17:38:00
311040700,0,1762,157,32.03117,34.69347,283,282,NULL,2013-07-01 14:52:00
311040700,0,1763,157,32.02396,34.69487,283,282,NULL,2013-07-01 17:34:00
311040700,0,1764,157,32.01831,34.69596,283,283,NULL,2013-07-01 17:44:00
311040700,0,1766,157,32.01222,34.69719,283,283,NULL,2013-07-01 17:34:00
311040700,0,1767,157,32.00707,34.69821,283,283,NULL,2013-07-01 17:41:00
311040700,0,1769,157,32.0008,34.69943,283,283,NULL,2013-07-01 16:58:00
311040700,0,1770,157,31.98589,34.70239,283,283,NULL,2013-07-01 17:44:00
311040700,0,1771,157,31.98021,34.70351,283,283,NULL,2013-07-01 17:43:00
311040700,0,1772,158,31.97453,34.70464,283,283,NULL,2013-07-01 17:43:00
311040700,0,1773,158,31.96885,34.70576,283,283,NULL,2013-07-01 17:38:00
311040700,0,1774,158,31.96316,34.70689,283,283,NULL,2013-07-01 17:42:00
311040700,0,1775,158,31.95704,34.70811,283,282,NULL,2013-07-01 17:35:00
311040700,0,1776,158,31.94512,34.71041,283,283,NULL,2013-07-01 17:30:00
311040700,0,1777,158,31.93881,34.71163,283,282,NULL,2013-07-01 03:40:00
311040700,0,1778,158,31.93311,34.7127,283,283,NULL,2013-07-01 09:45:00
311040700,0,1779,158,31.92794,34.71368,283,283,NULL,2013-07-01 17:37:00
311040700,0,1781,158,31.92181,34.71483,282,283,NULL,2013-07-01 17:39:00
311040700,0,1782,158,31.91662,34.71583,283,283,NULL,2013-07-01 17:43:00
311040700,0,1783,158,31.90987,34.71715,283,283,NULL,2013-07-01 17:36:00
311040700,0,1784,158,31.89219,34.72061,283,283,NULL,2013-07-01 17:35:00
311040700,0,1786,158,31.88598,34.72182,283,283,NULL,2013-07-01 17:35:00
311040700,0,1787,158,31.87415,34.72415,283,283,NULL,2013-07-01 15:13:00
311040700,0,1788,158,31.86836,34.7253,283,283,NULL,2013-07-01 17:40:00
311040700,0,1790,158,31.85695,34.72757,283,283,NULL,2013-07-01 15:21:00
311040700,0,1791,158,31.85079,34.72879,283,283,NULL,2013-07-01 17:36:00
311040700,0,1792,159,31.84499,34.72995,283,283,NULL,2013-07-01 17:34:00
311040700,0,1793,159,31.83925,34.73108,283,283,NULL,2013-07-01 17:41:00
311040700,0,1794,159,31.83302,34.73233,283,283,NULL,2013-07-01 17:40:00
311040700,0,1795,158,31.82732,34.73346,283,282,NULL,2013-07-01 17:41:00
311040700,0,1798,158,31.81585,34.73563,282,283,NULL,2013-07-01 17:34:00
311040700,0,1799,158,31.8096,34.7368,282,283,NULL,2013-07-01 17:31:00
311040700,0,1800,158,31.79763,34.73906,282,283,NULL,2013-07-01 17:41:00
311040700,0,1801,158,31.79241,34.73999,282,283,NULL,2013-07-01 17:33:00
311040700,0,1802,158,31.78667,34.741,282,283,NULL,2013-07-01 17:32:00
311040700,0,1807,158,31.76853,34.74437,284,285,NULL,2013-07-01 17:38:00
311040700,0,1808,158,31.78041,34.74214,282,283,NULL,2013-07-01 17:37:00
311040700,0,1811,158,31.77425,34.74325,282,282,NULL,2013-07-01 17:35:00
311040700,0,1812,157,31.75672,34.74695,284,285,NULL,2013-07-01 17:44:00
311040700,0,1813,157,31.74024,34.7505,284,285,NULL,2013-07-01 17:35:00
311040700,0,1815,157,31.73418,34.75179,284,285,NULL,2013-07-01 17:40:00
311040700,0,1816,157,31.72854,34.75295,284,285,NULL,2013-07-01 16:49:00
311040700,0,1817,156,31.72284,34.75412,283,285,NULL,2013-07-01 17:42:00
311040700,0,1818,156,31.71724,34.75532,284,286,NULL,2013-07-01 17:25:00
311040700,0,1819,156,31.71113,34.75665,284,286,NULL,2013-07-01 17:43:00
311040700,0,1820,156,31.69993,34.75906,284,286,NULL,2013-07-01 04:18:00
247039300,0,1821,159,18.85085,39.86313,149,149,NULL,2013-07-01 17:42:00
247039300,0,1822,159,18.85437,39.85845,149,149,NULL,2013-07-01 17:06:00
311040700,0,1823,156,31.69381,34.7604,284,285,NULL,2013-07-01 17:42:00
311040700,0,1824,157,31.68769,34.76178,285,286,NULL,2013-07-01 16:57:00
311040700,0,1825,157,31.68207,34.76303,285,286,NULL,2013-07-01 17:21:00
311040700,0,1826,157,31.67644,34.76432,285,285,NULL,2013-07-01 17:35:00
247039300,0,1827,160,18.86693,39.84162,150,149,NULL,2013-07-01 17:43:00
311040700,0,1828,158,31.65856,34.76844,285,285,NULL,2013-07-01 15:19:00
247039300,0,1829,160,18.87432,39.83205,149,149,NULL,2013-07-01 07:10:00
311040700,0,1830,158,31.65283,34.76977,285,286,NULL,2013-07-01 17:31:00
311040700,0,1831,158,31.64102,34.77255,286,286,NULL,2013-07-01 17:38:00
311040700,0,1832,158,31.63539,34.77389,286,285,NULL,2013-07-01 17:36:00
311040700,0,1833,158,31.62361,34.77674,286,285,NULL,2013-07-01 14:48:00
311040700,0,1834,158,31.61808,34.77809,286,286,NULL,2013-07-01 17:39:00
311040700,0,1837,158,31.61235,34.77947,286,286,NULL,2013-07-01 16:59:00
311040700,0,1838,158,31.60671,34.78085,286,286,NULL,2013-07-01 17:35:00
311040700,0,1839,158,31.60058,34.78235,286,286,NULL,2013-07-01 17:44:00
311040700,0,1840,158,31.59496,34.78372,286,286,NULL,2013-07-01 15:45:00
311040700,0,1843,158,31.58884,34.78526,287,286,NULL,2013-07-01 17:38:00
311040700,0,1844,158,31.58281,34.78681,287,286,NULL,2013-07-01 15:36:00
311040700,0,1846,158,31.57773,34.7881,287,285,NULL,2013-07-01 17:39:00
311040700,0,1847,158,31.55421,34.79424,287,285,NULL,2013-07-01 17:37:00
311040700,0,1848,159,31.5404,34.79787,287,286,NULL,2013-07-01 16:59:00
311040700,0,1849,159,31.53383,34.79963,287,285,NULL,2013-07-01 17:41:00
311040700,0,1850,160,31.52758,34.80127,287,285,NULL,2013-07-01 17:39:00
311040700,0,1851,160,31.52146,34.80285,287,286,NULL,2013-07-01 17:41:00
311040700,0,1853,161,31.51575,34.80433,287,285,NULL,2013-07-01 17:27:00
311040700,0,1854,161,31.50888,34.80604,287,286,NULL,2013-07-01 17:36:00
311040700,0,1855,161,31.50165,34.80784,287,286,NULL,2013-07-01 17:43:00
311040700,0,1856,161,31.48707,34.81154,287,286,NULL,2013-07-01 17:38:00
311040700,0,1857,161,31.48022,34.81328,287,286,NULL,2013-07-01 17:41:00
311040700,0,1858,160,31.46778,34.81647,287,286,NULL,2013-07-01 17:35:00
311040700,0,1859,161,31.44761,34.82172,287,285,NULL,2013-07-01 17:34:00
247039300,0,1860,153,18.99942,39.68172,145,149,NULL,2013-07-01 17:14:00
311040700,0,1861,161,31.4414,34.82337,288,286,NULL,2013-07-01 17:44:00
247039300,0,1863,152,19.00377,39.67672,146,149,NULL,2013-07-01 17:39:00
311040700,0,1864,160,31.43623,34.82475,288,286,NULL,2013-07-01 17:36:00
311040700,0,1865,160,31.42384,34.82797,287,285,NULL,2013-07-01 17:42:00
247039300,0,1866,151,19.01622,39.6623,146,149,NULL,2013-07-01 17:40:00
247039300,0,1870,152,19.02725,39.6493,146,149,NULL,2013-07-01 17:35:00
247039300,0,1871,150,19.03115,39.64472,146,149,NULL,2013-07-01 17:33:00
247039300,0,1872,151,19.03475,39.6405,145,149,NULL,2013-07-01 17:41:00
247039300,0,1874,150,19.08567,39.58168,147,149,NULL,2013-07-01 17:43:00
247039300,0,1875,150,19.15808,39.49003,149,149,NULL,2013-07-01 17:40:00
247039300,0,1876,150,19.16182,39.48503,149,149,NULL,2013-07-01 17:35:00
311040700,0,1879,197,34.64112,33.55776,55,56,NULL,2013-07-01 17:34:00
311040700,0,1881,197,34.76291,33.62618,57,57,NULL,2013-07-01 17:21:00
311040700,0,1882,197,34.76986,33.62995,56,57,NULL,2013-07-01 17:02:00
311040700,0,1883,197,34.79079,33.64131,57,57,NULL,2013-07-01 17:37:00
311040700,0,1884,198,34.80737,33.6503,56,57,NULL,2013-07-01 17:08:00
311040700,0,1885,198,34.82523,33.65988,57,57,NULL,2013-07-01 17:36:00
311040700,0,1886,198,34.83135,33.66316,57,57,NULL,2013-07-01 17:34:00
311040700,0,1887,198,34.83747,33.66643,57,57,NULL,2013-07-01 17:40:00
311040700,0,1888,198,34.84633,33.67123,56,55,NULL,2013-07-01 17:33:00
311040700,0,1890,199,34.85894,33.67835,55,55,NULL,2013-07-01 17:44:00
311040700,0,1891,199,34.8895,33.69588,55,54,NULL,2013-07-01 15:44:00
311040700,0,1892,199,34.90318,33.7037,55,54,NULL,2013-07-01 17:37:00
311040700,0,1893,199,34.93176,33.71999,55,54,NULL,2013-07-01 17:35:00
311040700,0,1894,199,34.93825,33.72372,55,54,NULL,2013-07-01 17:44:00
311040700,0,1895,199,34.94591,33.72813,55,55,NULL,2013-07-01 17:42:00
311040700,0,1897,180,35.04047,33.78145,56,55,NULL,2013-07-01 17:44:00
311040700,0,1898,178,35.06389,33.79428,56,55,NULL,2013-07-01 17:42:00
311040700,0,1899,178,35.07034,33.79785,56,55,NULL,2013-07-01 17:21:00
311040700,0,1901,177,35.11412,33.82251,55,54,NULL,2013-07-01 17:36:00
311040700,0,1902,176,35.13071,33.83185,55,54,NULL,2013-07-01 01:25:00
311040700,0,1904,175,35.16515,33.85165,55,55,NULL,2013-07-01 17:42:00
311040700,0,1907,175,35.17086,33.85496,55,54,NULL,2013-07-01 17:43:00
311040700,0,1908,175,35.22751,33.90501,36,35,NULL,2013-07-01 16:31:00
311040700,0,1909,176,35.23428,33.91041,55,57,NULL,2013-07-01 17:43:00
311040700,0,1910,170,35.27416,33.91726,86,86,NULL,2013-07-01 17:40:00
311040700,0,1911,163,35.29469,33.91837,86,85,NULL,2013-07-01 17:43:00
311040700,0,1913,146,35.33121,33.91999,88,87,NULL,2013-07-01 17:43:00
311040700,0,1914,126,35.34649,33.92032,88,88,NULL,2013-07-01 17:39:00
311040700,0,1915,97,35.38065,33.92089,88,87,NULL,2013-07-01 17:35:00
311486000,0,1916,153,10.82863,38.2366,101,102,NULL,2013-07-01 17:29:00
311040700,0,1917,97,35.38455,33.92099,88,88,NULL,2013-07-01 17:44:00
311040700,0,1918,96,35.38885,33.92106,88,88,NULL,2013-07-01 17:42:00
311040700,0,1919,96,35.40057,33.92122,89,88,NULL,2013-07-01 16:49:00
311040700,0,1920,96,35.40435,33.92125,89,87,NULL,2013-07-01 17:42:00
311040700,0,1921,96,35.40857,33.92134,88,87,NULL,2013-07-01 17:43:00
311040700,0,1922,96,35.4129,33.92139,89,88,NULL,2013-07-01 17:36:00
311040700,0,1924,95,35.42136,33.92142,89,88,NULL,2013-07-01 17:44:00
311040700,0,1925,95,35.4251,33.92145,89,88,NULL,2013-07-01 17:42:00
311040700,0,1926,95,35.42886,33.92149,89,88,NULL,2013-07-01 17:38:00
311040700,0,1927,94,35.45258,33.92161,89,88,NULL,2013-07-01 17:36:00
311040700,0,1928,94,35.45731,33.92162,89,88,NULL,2013-07-01 17:44:00
311040700,0,1929,94,35.46113,33.92164,90,88,NULL,2013-07-01 17:33:00
311040700,0,1930,93,35.46897,33.92173,86,85,NULL,2013-07-01 17:37:00
311486000,0,1931,153,11.00047,38.20821,101,102,NULL,2013-07-01 17:43:00
311040700,0,1932,83,35.48325,33.92253,83,84,NULL,2013-07-01 17:43:00
311040700,0,1935,79,35.49654,33.92447,79,80,NULL,2013-07-01 17:41:00
311040700,0,1936,79,35.49965,33.92496,79,80,NULL,2013-07-01 17:36:00
311040700,0,1937,67,35.51893,33.92754,87,90,NULL,2013-07-01 16:49:00
311040700,0,1938,55,35.52126,33.92753,92,95,NULL,2013-07-01 17:35:00
311040700,0,1939,3,35.52347,33.92852,326,121,NULL,2013-07-01 17:26:00
311486000,0,1941,143,11.20494,38.17413,125,128,NULL,2013-07-01 17:44:00
311486000,0,1944,144,11.22218,38.16413,126,128,NULL,2013-07-01 17:03:00
311486000,0,1945,144,11.22962,38.15987,125,128,NULL,2013-07-01 07:43:00
311486000,0,1946,144,11.23537,38.15653,126,128,NULL,2013-07-01 17:31:00
311486000,0,1947,145,11.24106,38.15321,126,128,NULL,2013-07-01 17:34:00
311486000,0,1948,145,11.2465,38.15007,126,129,NULL,2013-07-01 17:41:00
311486000,0,1950,145,11.26997,38.13565,127,130,NULL,2013-07-01 17:42:00
311040700,0,1951,2,35.52225,33.92994,282,101,NULL,2013-07-01 17:43:00
311486000,0,1952,145,11.27435,38.13298,127,130,NULL,2013-07-01 17:41:00
311486000,0,1953,144,11.28047,38.12923,127,130,NULL,2013-07-01 17:35:00
311486000,0,1954,144,11.28533,38.12628,127,130,NULL,2013-07-01 17:43:00
311486000,0,1955,146,11.30968,38.11155,126,130,NULL,2013-07-01 17:39:00
311486000,0,1956,146,11.32241,38.10393,127,131,NULL,2013-07-01 17:40:00
311486000,0,1957,146,11.32773,38.10061,128,132,NULL,2013-07-01 17:30:00
311486000,0,1958,146,11.33246,38.09756,129,132,NULL,2013-07-01 17:36:00
311040700,0,1959,10,35.52973,33.92706,131,144,NULL,2013-07-01 17:41:00
311486000,0,1960,146,11.33692,38.09471,128,132,NULL,2013-07-01 17:41:00
311486000,0,1961,146,11.3413,38.09187,129,133,NULL,2013-07-01 17:35:00
311486000,0,1962,146,11.34606,38.08876,129,133,NULL,2013-07-01 17:42:00
311486000,0,1963,146,11.3508,38.08562,129,133,NULL,2013-07-01 17:43:00
311486000,0,1964,146,11.35791,38.08091,129,133,NULL,2013-07-01 17:37:00
311486000,0,1965,146,11.36658,38.07524,129,133,NULL,2013-07-01 07:51:00
311486000,0,1966,146,11.37185,38.07185,128,132,NULL,2013-07-01 16:39:00
311040700,0,1967,2,35.5307,33.92659,140,142,NULL,2013-07-01 17:44:00
311486000,0,1968,146,11.37669,38.06879,128,133,NULL,2013-07-01 17:32:00
311486000,0,1969,146,11.38262,38.06495,129,133,NULL,2013-07-01 17:38:00
311486000,0,1970,146,11.38789,38.06157,128,132,NULL,2013-07-01 17:43:00
311040700,0,1973,3,35.53092,33.92635,140,143,NULL,2013-07-01 16:33:00
311486000,0,1978,146,11.39403,38.05788,126,132,NULL,2013-07-01 17:42:00
311040700,0,1980,32,35.53176,33.92547,141,141,NULL,2013-07-01 06:58:00
311486000,0,1981,146,11.3998,38.05447,126,133,NULL,2013-06-30 23:34:00
311040700,0,1982,52,35.53302,33.9242,139,138,NULL,2013-07-01 02:45:00
311486000,0,1983,146,11.40512,38.05125,127,134,NULL,2013-07-01 17:30:00
311486000,0,1984,146,11.41076,38.0478,127,133,NULL,2013-07-01 17:39:00
311486000,0,1985,147,11.4166,38.0443,126,134,NULL,2013-07-01 17:35:00
311040700,0,1986,66,35.53625,33.91859,184,189,NULL,2013-07-01 17:40:00
311486000,0,1987,146,11.42142,38.0413,129,143,NULL,2013-07-01 17:39:00
311486000,0,1988,143,11.42567,38.03777,138,152,NULL,2013-07-01 16:47:00
311486000,0,1989,140,11.42876,38.03421,146,155,NULL,2013-07-01 17:15:00
311040700,0,1990,61,35.53252,33.91354,226,227,NULL,2013-07-01 16:10:00
311486000,0,1991,140,11.43154,38.03052,149,155,NULL,2013-07-01 17:41:00
311486000,0,1993,140,11.43506,38.02581,149,155,NULL,2013-07-01 17:00:00
311040700,0,1994,46,35.52921,33.91116,229,228,NULL,2013-07-01 16:43:00
311486000,0,1995,141,11.43788,38.02211,148,155,NULL,2013-07-01 17:33:00
311040700,0,1996,42,35.52773,33.91011,229,227,NULL,2013-07-01 17:38:00
311486000,0,1999,140,11.44092,38.01807,149,155,NULL,2013-07-01 17:35:00
311040700,0,2001,37,35.52639,33.90913,228,227,NULL,2013-07-01 17:39:00
311486000,0,2002,140,11.44469,38.013,149,155,NULL,2013-07-01 17:39:00
311486000,0,2003,140,11.44742,38.00927,149,155,NULL,2013-07-01 17:37:00
311040700,0,2004,32,35.52447,33.90759,228,224,NULL,2013-07-01 17:35:00
311486000,0,2005,141,11.4502,38.00556,149,155,NULL,2013-07-01 17:41:00
311486000,0,2006,141,11.45322,38.0015,149,155,NULL,2013-07-01 17:43:00
311486000,0,2007,141,11.45623,37.99743,149,155,NULL,2013-07-01 17:37:00
311486000,0,2009,141,11.45899,37.99371,149,155,NULL,2013-07-01 17:32:00
311040700,0,2010,15,35.52156,33.90571,232,229,NULL,2013-07-01 17:27:00
311486000,0,2011,141,11.46193,37.98969,150,155,NULL,2013-07-01 17:35:00
311486000,0,2013,141,11.46569,37.98454,150,155,NULL,2013-07-01 17:42:00
311486000,0,2015,140,11.46866,37.98046,150,155,NULL,2013-07-01 07:51:00
311040700,0,2016,9,35.52103,33.90656,46,317,NULL,2013-07-01 17:41:00
311486000,0,2017,140,11.47131,37.97677,150,155,NULL,2013-07-01 17:36:00
311486000,0,2018,140,11.47498,37.97167,149,148,NULL,2013-07-01 17:37:00
311486000,0,2019,141,11.47891,37.96755,140,140,NULL,2013-07-01 17:32:00
311486000,0,2020,141,11.48269,37.96442,134,132,NULL,2013-07-01 17:35:00
311040700,0,2022,16,35.5223,33.90644,50,30,NULL,2013-07-01 17:34:00
311486000,0,2023,143,11.48859,37.96081,126,129,NULL,2013-07-01 17:37:00
311486000,0,2025,144,11.49401,37.95772,126,128,NULL,2013-07-01 17:43:00
311486000,0,2026,144,11.49865,37.95525,123,125,NULL,2013-07-01 12:57:00
311040700,0,2027,14,35.52439,33.90753,62,59,NULL,2013-07-01 14:52:00
311486000,0,2028,145,11.50345,37.95293,121,125,NULL,2013-07-01 14:00:00
311486000,0,2030,145,11.50821,37.95069,120,125,NULL,2013-07-01 17:39:00
311040700,5,2031,3,35.52474,33.90766,85,59,NULL,2013-07-01 17:42:00
311486000,0,2032,146,11.51358,37.94817,120,125,NULL,2013-07-01 17:43:00
311486000,0,2033,146,11.51968,37.94527,120,125,NULL,2013-07-01 14:50:00
311486000,0,2034,146,11.52408,37.94318,120,125,NULL,2013-07-01 17:43:00
311486000,0,2035,146,11.52944,37.94064,120,125,NULL,2013-07-01 17:32:00
311486000,0,2036,146,11.53563,37.93772,120,125,NULL,2013-07-01 16:21:00
311486000,0,2037,146,11.54134,37.93496,121,125,NULL,2013-07-01 17:42:00
311486000,0,2038,146,11.54662,37.93242,121,125,NULL,2013-07-01 16:25:00
311486000,0,2040,146,11.55148,37.93009,121,125,NULL,2013-07-01 06:58:00
311486000,0,2042,146,11.55632,37.92773,121,125,NULL,2013-07-01 07:57:00
311486000,0,2043,146,11.56249,37.92474,121,125,NULL,2013-07-01 17:39:00
311486000,0,2044,147,11.56734,37.92239,121,125,NULL,2013-07-01 17:42:00
311486000,0,2045,147,11.57172,37.92022,122,126,NULL,2013-07-01 17:34:00
311486000,0,2047,147,11.57783,37.91714,122,125,NULL,2013-07-01 17:44:00
311486000,0,2048,147,11.58306,37.91447,122,125,NULL,2013-07-01 15:50:00
311040700,5,2049,0,35.52518,33.90761,261,57,NULL,2013-07-01 17:40:00
311486000,0,2050,147,11.58778,37.91207,122,125,NULL,2013-07-01 03:52:00
311486000,0,2051,147,11.59264,37.90959,122,125,NULL,2013-07-01 17:43:00
311486000,0,2052,147,11.59788,37.90693,122,125,NULL,2013-07-01 17:36:00
311040700,5,2053,0,35.52519,33.90761,261,57,NULL,2013-07-01 02:48:00
311486000,0,2055,147,11.60344,37.90402,123,125,NULL,2013-07-01 15:13:00
311486000,0,2056,147,11.60831,37.90151,123,125,NULL,2013-07-01 15:13:00
311486000,0,2057,147,11.61393,37.89857,123,125,NULL,2013-07-01 15:14:00
311486000,0,2060,147,11.61868,37.89607,123,125,NULL,2013-07-01 17:42:00
311486000,0,2061,147,11.62472,37.89289,123,125,NULL,2013-07-01 16:39:00
311040700,5,2063,0,35.52521,33.9076,261,57,NULL,2013-07-01 17:32:00
311486000,0,2065,147,11.62991,37.89019,123,125,NULL,2013-07-01 17:41:00
311486000,0,2066,147,11.63507,37.88747,123,125,NULL,2013-07-01 15:29:00
311486000,0,2070,147,11.64025,37.88475,123,125,NULL,2013-07-01 17:19:00
311486000,0,2071,147,11.64579,37.88183,123,125,NULL,2013-07-01 15:39:00
311486000,0,2072,147,11.65096,37.87908,123,125,NULL,2013-07-01 15:43:00
311486000,0,2073,147,11.65621,37.87629,123,125,NULL,2013-07-01 14:52:00
311486000,0,2075,147,11.66175,37.87336,123,125,NULL,2013-07-01 17:39:00
311486000,0,2076,147,11.66658,37.87082,123,125,NULL,2013-07-01 15:58:00
311486000,0,2077,147,11.67295,37.8674,124,125,NULL,2013-07-01 17:26:00
311486000,0,2078,147,11.67768,37.86488,123,125,NULL,2013-07-01 17:34:00
311486000,0,2079,147,11.68334,37.86185,123,125,NULL,2013-07-01 16:15:00
311486000,0,2080,147,11.68844,37.85913,124,129,NULL,2013-07-01 17:32:00
311486000,0,2081,147,11.69302,37.85635,127,130,NULL,2013-07-01 16:24:00
311486000,0,2082,146,11.69822,37.85298,129,130,NULL,2013-07-01 17:39:00
311486000,0,2083,146,11.70291,37.84988,129,130,NULL,2013-07-01 16:45:00
